country,iso3,year,population,age65_pct,urban_pct,gdp_per_capita,health_expenditure_pct_gdp,source_url
Finland,FIN,2006,5266268,16.2327000834465,68.7588279849327,41214.0187765069,8.2858429,https://api.worldbank.org/v2/
Finland,FIN,2007,5288720,16.4860618184775,69.0200377316963,48473.0240091455,8.08415604,https://api.worldbank.org/v2/
Finland,FIN,2008,5313399,16.629047778842,69.2943672196361,53769.4726240385,8.34362221,https://api.worldbank.org/v2/
Finland,FIN,2009,5338871,16.8796258150036,69.546259966947,47478.3495310999,9.16182804,https://api.worldbank.org/v2/
Finland,FIN,2010,5363352,17.2594164785613,69.7855798796947,46506.2919016566,9.14183331,https://api.worldbank.org/v2/
Finland,FIN,2011,5388272,17.8213910625007,70.0583261874252,51060.3242589767,9.23903561,https://api.worldbank.org/v2/
Finland,FIN,2012,5413971,18.4499585932434,70.3661363168712,47551.6740841369,9.61732101,https://api.worldbank.org/v2/
Finland,FIN,2013,5438972,19.0733570715343,70.6742118159277,49691.0145200739,9.84504986,https://api.worldbank.org/v2/
Finland,FIN,2014,5461512,19.6661048130943,70.9879168940753,50073.7760815871,9.83066177,https://api.worldbank.org/v2/
Finland,FIN,2015,5479531,20.2090618722589,71.3054930040604,42560.3456767103,9.69998264,https://api.worldbank.org/v2/
Finland,FIN,2016,5495303,20.6838033296157,71.6158383428171,43451.2562442158,9.45625591,https://api.worldbank.org/v2/
Finland,FIN,2017,5508214,21.1457473282604,71.9563038312956,46085.0174739036,9.19148445,https://api.worldbank.org/v2/
Finland,FIN,2018,5515525,21.6154814502107,72.3423467740343,49654.2497035329,9.10587025,https://api.worldbank.org/v2/
Finland,FIN,2019,5521606,22.061393842071,72.7431214358314,48358.1807773701,9.22295189,https://api.worldbank.org/v2/
Finland,FIN,2020,5529543,22.4906828905898,73.0849439791673,48828.6846862799,9.69977188,https://api.worldbank.org/v2/
Finland,FIN,2021,5541017,22.8749565743109,73.3710215780329,53099.1351400148,9.90969753,https://api.worldbank.org/v2/
Finland,FIN,2022,5556106,23.2287672110978,73.6967597835949,50440.560224974,9.74152565,https://api.worldbank.org/v2/
Finland,FIN,2023,5583911,23.5778747195571,74.0062548602828,52864.6931581216,10.47389507,https://api.worldbank.org/v2/
Finland,FIN,2024,5619911,23.8972369428395,74.2637190463636,53155.5451165897,,https://api.worldbank.org/v2/
France,FRA,2000,60918661,16.0086458283083,76.5143983146093,22340.5939516217,9.61744022,https://api.worldbank.org/v2/
France,FRA,2001,61364377,16.1191468960649,76.9074413607811,22331.7948343036,9.75719261,https://api.worldbank.org/v2/
France,FRA,2002,61812142,16.2151106246385,77.2543866607525,24144.5727019529,10.08250141,https://api.worldbank.org/v2/
France,FRA,2003,62249855,16.2833219150672,77.4691216035138,29479.5222101175,10.13474941,https://api.worldbank.org/v2/
France,FRA,2004,62707588,16.3656994827148,77.4900500011961,33644.9282220364,10.2117033,https://api.worldbank.org/v2/
France,FRA,2005,63180854,16.4377318294942,77.4363315105438,34696.3718316971,10.23720551,https://api.worldbank.org/v2/
France,FRA,2006,63622342,16.4417997065665,77.3467240068648,36431.5658906555,10.39764977,https://api.worldbank.org/v2/
France,FRA,2007,64016890,16.4622881383827,77.2457976606157,41486.1907828787,10.33418846,https://api.worldbank.org/v2/
France,FRA,2008,64375116,16.5489941970548,77.1561901569367,45464.8181385158,10.51340675,https://api.worldbank.org/v2/
France,FRA,2009,64706436,16.6603292280856,77.1005391809676,41728.0884164132,11.29095459,https://api.worldbank.org/v2/
France,FRA,2010,65026211,16.7822818238459,77.0962844808803,40694.8211697025,11.22430801,https://api.worldbank.org/v2/
France,FRA,2011,65340830,17.0554720144704,77.1182717387509,43929.7840873812,11.17601013,https://api.worldbank.org/v2/
France,FRA,2012,65657659,17.4830959695717,77.1669464919916,40863.5814412333,11.33749485,https://api.worldbank.org/v2/
France,FRA,2013,65997932,17.9295780155891,77.2440721470918,42669.1795111893,11.37891197,https://api.worldbank.org/v2/
France,FRA,2014,66312067,18.387873214191,77.3524296788613,43148.0459288416,11.57935429,https://api.worldbank.org/v2/
France,FRA,2015,66548272,18.8516269618174,77.7610919150066,36702.4323733379,11.50032997,https://api.worldbank.org/v2/
France,FRA,2016,66724104,19.2846641669454,78.5999114705779,37024.2157133669,11.57036018,https://api.worldbank.org/v2/
France,FRA,2017,66918020,19.6708486830069,78.6467804026368,38687.1626407164,11.44944572,https://api.worldbank.org/v2/
France,FRA,2018,67158348,20.0394210628073,78.6714432536599,41418.1766484844,11.30847645,https://api.worldbank.org/v2/
France,FRA,2019,67382061,20.4100888765873,78.6890784549356,40408.2848574751,11.17058277,https://api.worldbank.org/v2/
France,FRA,2020,67601110,20.747440901072,78.7119131765249,39169.8606000707,12.12949371,https://api.worldbank.org/v2/
France,FRA,2021,67842811,21.0507539717053,78.7364603392338,43725.0999521245,12.24894238,https://api.worldbank.org/v2/
France,FRA,2022,68184457,21.3773491158756,78.7591921123356,40988.6396406579,11.82888794,https://api.worldbank.org/v2/
France,FRA,2023,68372286,21.7491423914771,78.7804323126547,44700.1384177544,11.51974583,https://api.worldbank.org/v2/
France,FRA,2024,68551653,22.1465618989138,78.7999750964116,46103.0840855884,11.53530598,https://api.worldbank.org/v2/
Greece,GRC,2000,10805808,17.0253560470145,72.665642910984,11638.2010697215,7.51388931,https://api.worldbank.org/v2/
Greece,GRC,2001,10862132,17.2643804550213,72.8460703788502,12156.9572824221,8.24545956,https://api.worldbank.org/v2/
Greece,GRC,2002,10902022,17.5345403019967,73.0977109642516,13782.195640943,8.46998692,https://api.worldbank.org/v2/
Greece,GRC,2003,10928070,17.8326525756216,73.432268024093,18020.612039764,8.68253994,https://api.worldbank.org/v2/
Greece,GRC,2004,10955141,18.1032230996581,73.8267602923728,21449.2552764245,8.30002213,https://api.worldbank.org/v2/
Greece,GRC,2005,10987314,18.324814559179,74.2617376694311,22054.1315756886,8.76117897,https://api.worldbank.org/v2/
Greece,GRC,2006,11020362,18.489341535326,74.717750055608,24416.0232970275,8.39596939,https://api.worldbank.org/v2/
Greece,GRC,2007,11048473,18.6048300174461,75.1753473512439,28440.7625328955,8.52304935,https://api.worldbank.org/v2/
Greece,GRC,2008,11077841,18.7114015581294,75.615079456679,31695.8331092209,8.948102,https://api.worldbank.org/v2/
Greece,GRC,2009,11107017,18.8829939749204,76.0174962722535,29425.4573200263,9.53581333,https://api.worldbank.org/v2/
Greece,GRC,2010,11121341,19.1578896272878,76.3631476983077,26653.0488008626,9.61952496,https://api.worldbank.org/v2/
Greece,GRC,2011,11104899,19.5073861649055,76.6352609929407,25504.7866510124,9.18577003,https://api.worldbank.org/v2/
Greece,GRC,2012,11045011,19.8890960349321,76.8679797449322,21624.346052551,9.04327774,https://api.worldbank.org/v2/
Greece,GRC,2013,10965211,20.2915184129021,77.0951999650171,21573.3449762805,8.52183914,https://api.worldbank.org/v2/
Greece,GRC,2014,10892413,20.6970672852563,77.3130486275866,21474.7257123892,7.94358587,https://api.worldbank.org/v2/
Greece,GRC,2015,10820883,21.0794802004731,77.5194426317545,17980.7298238137,8.26719952,https://api.worldbank.org/v2/
Greece,GRC,2016,10775971,21.3988876993596,77.7122988766348,17919.2426377048,8.45097542,https://api.worldbank.org/v2/
Greece,GRC,2017,10754679,21.6563374262051,77.8895342613411,18631.9930129293,8.11336899,https://api.worldbank.org/v2/
Greece,GRC,2018,10732882,21.8966337548395,78.0490656849874,19873.4015238771,8.07267761,https://api.worldbank.org/v2/
Greece,GRC,2019,10721582,22.1273853041386,78.1888100466875,19335.3602002969,8.11709499,https://api.worldbank.org/v2/
Greece,GRC,2020,10698599,22.3934327342108,78.3066842455552,17886.733165236,9.38074493,https://api.worldbank.org/v2/
Greece,GRC,2021,10570130,22.8389533365326,78.3884898647442,20652.89659591,9.03178692,https://api.worldbank.org/v2/
Greece,GRC,2022,10437805,23.2281742678017,78.5502190980809,20884.6773436263,8.44938278,https://api.worldbank.org/v2/
Greece,GRC,2023,10407351,23.4829980176041,78.7746303842088,23343.7103964562,8.39367008,https://api.worldbank.org/v2/
Greece,GRC,2024,10405134,23.939763430194,78.9967856500534,24626.1481858973,,https://api.worldbank.org/v2/
Croatia,HRV,2000,4468302,15.916732940686,55.6818319251231,4953.57515008131,7.65084314,https://api.worldbank.org/v2/
Croatia,HRV,2001,4299642,16.3137839160889,55.6913829056559,5364.88188501029,7.16995239,https://api.worldbank.org/v2/
Croatia,HRV,2002,4302174,16.6629681510778,55.6745468592554,6219.56093667781,6.14300489,https://api.worldbank.org/v2/
Croatia,HRV,2003,4303399,16.9764059882703,55.6386960202113,8189.99059314699,6.29782534,https://api.worldbank.org/v2/
Croatia,HRV,2004,4304600,17.2401724293341,55.5890878734365,9718.92771524605,6.5067997,https://api.worldbank.org/v2/
