region,country,iso3,year,pathogen,specimen,antibiotic,resistant,tested,ast_standard,ast_version,test_method,source_url
EU_EEA,Belgium,BEL,2005,Escherichia coli,Blood/invasive,Aminoglycosides,53,1274,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2006,Escherichia coli,Blood/invasive,Aminoglycosides,65,1112,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2007,Escherichia coli,Blood/invasive,Aminoglycosides,54,1091,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2008,Escherichia coli,Blood/invasive,Aminoglycosides,44,1011,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2009,Escherichia coli,Blood/invasive,Aminoglycosides,87,1195,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2010,Escherichia coli,Blood/invasive,Aminoglycosides,89,1584,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2011,Escherichia coli,Blood/invasive,Aminoglycosides,204,2867,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2012,Escherichia coli,Blood/invasive,Aminoglycosides,219,3010,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2013,Escherichia coli,Blood/invasive,Aminoglycosides,243,3309,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2014,Escherichia coli,Blood/invasive,Aminoglycosides,181,2045,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2015,Escherichia coli,Blood/invasive,Aminoglycosides,191,2286,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2016,Escherichia coli,Blood/invasive,Aminoglycosides,294,3499,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2017,Escherichia coli,Blood/invasive,Aminoglycosides,305,3769,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2018,Escherichia coli,Blood/invasive,Aminoglycosides,283,3822,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2019,Escherichia coli,Blood/invasive,Aminoglycosides,271,3922,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2020,Escherichia coli,Blood/invasive,Aminoglycosides,322,4312,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2021,Escherichia coli,Blood/invasive,Aminoglycosides,259,4267,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2022,Escherichia coli,Blood/invasive,Aminoglycosides,239,3733,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2023,Escherichia coli,Blood/invasive,Aminoglycosides,306,4039,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2001,Escherichia coli,Blood/invasive,Aminopenicillins,116,220,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2002,Escherichia coli,Blood/invasive,Aminopenicillins,549,1167,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2003,Escherichia coli,Blood/invasive,Aminopenicillins,651,1309,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2004,Escherichia coli,Blood/invasive,Aminopenicillins,799,1585,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2005,Escherichia coli,Blood/invasive,Aminopenicillins,832,1579,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2006,Escherichia coli,Blood/invasive,Aminopenicillins,878,1618,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2007,Escherichia coli,Blood/invasive,Aminopenicillins,826,1446,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2008,Escherichia coli,Blood/invasive,Aminopenicillins,786,1425,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2009,Escherichia coli,Blood/invasive,Aminopenicillins,899,1607,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2010,Escherichia coli,Blood/invasive,Aminopenicillins,1114,1957,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2011,Escherichia coli,Blood/invasive,Aminopenicillins,2057,3507,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2012,Escherichia coli,Blood/invasive,Aminopenicillins,2193,3898,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2013,Escherichia coli,Blood/invasive,Aminopenicillins,2470,4350,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2014,Escherichia coli,Blood/invasive,Aminopenicillins,1694,2876,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2015,Escherichia coli,Blood/invasive,Aminopenicillins,1552,2674,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2016,Escherichia coli,Blood/invasive,Aminopenicillins,2167,3736,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2017,Escherichia coli,Blood/invasive,Aminopenicillins,2683,4669,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2018,Escherichia coli,Blood/invasive,Aminopenicillins,2480,4445,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2019,Escherichia coli,Blood/invasive,Aminopenicillins,2033,3601,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2020,Escherichia coli,Blood/invasive,Aminopenicillins,2265,4009,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2021,Escherichia coli,Blood/invasive,Aminopenicillins,2423,4389,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2022,Escherichia coli,Blood/invasive,Aminopenicillins,2379,4205,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2023,Escherichia coli,Blood/invasive,Aminopenicillins,2587,4648,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2010,Escherichia coli,Blood/invasive,Carbapenems,0,1014,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2011,Escherichia coli,Blood/invasive,Carbapenems,0,3989,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2012,Escherichia coli,Blood/invasive,Carbapenems,1,4119,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2013,Escherichia coli,Blood/invasive,Carbapenems,2,4246,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2014,Escherichia coli,Blood/invasive,Carbapenems,1,2614,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2015,Escherichia coli,Blood/invasive,Carbapenems,0,2588,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2016,Escherichia coli,Blood/invasive,Carbapenems,2,3845,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2017,Escherichia coli,Blood/invasive,Carbapenems,1,4672,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2018,Escherichia coli,Blood/invasive,Carbapenems,3,4641,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2019,Escherichia coli,Blood/invasive,Carbapenems,2,3926,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2020,Escherichia coli,Blood/invasive,Carbapenems,1,4126,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2021,Escherichia coli,Blood/invasive,Carbapenems,2,4722,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2022,Escherichia coli,Blood/invasive,Carbapenems,3,4296,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2023,Escherichia coli,Blood/invasive,Carbapenems,4,4958,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2001,Escherichia coli,Blood/invasive,Fluoroquinolones,17,191,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2002,Escherichia coli,Blood/invasive,Fluoroquinolones,126,952,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2003,Escherichia coli,Blood/invasive,Fluoroquinolones,141,1219,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2004,Escherichia coli,Blood/invasive,Fluoroquinolones,205,1333,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2005,Escherichia coli,Blood/invasive,Fluoroquinolones,246,1461,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2006,Escherichia coli,Blood/invasive,Fluoroquinolones,301,1554,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2007,Escherichia coli,Blood/invasive,Fluoroquinolones,267,1393,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2008,Escherichia coli,Blood/invasive,Fluoroquinolones,223,1324,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2009,Escherichia coli,Blood/invasive,Fluoroquinolones,300,1504,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2010,Escherichia coli,Blood/invasive,Fluoroquinolones,384,1782,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2011,Escherichia coli,Blood/invasive,Fluoroquinolones,764,3549,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2012,Escherichia coli,Blood/invasive,Fluoroquinolones,779,3515,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2013,Escherichia coli,Blood/invasive,Fluoroquinolones,944,4113,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2014,Escherichia coli,Blood/invasive,Fluoroquinolones,694,2599,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2015,Escherichia coli,Blood/invasive,Fluoroquinolones,682,2565,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2016,Escherichia coli,Blood/invasive,Fluoroquinolones,946,3854,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2017,Escherichia coli,Blood/invasive,Fluoroquinolones,1043,4382,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2018,Escherichia coli,Blood/invasive,Fluoroquinolones,918,4211,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2019,Escherichia coli,Blood/invasive,Fluoroquinolones,748,3925,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2020,Escherichia coli,Blood/invasive,Fluoroquinolones,781,4320,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2021,Escherichia coli,Blood/invasive,Fluoroquinolones,875,4721,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2022,Escherichia coli,Blood/invasive,Fluoroquinolones,796,4536,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2023,Escherichia coli,Blood/invasive,Fluoroquinolones,904,4957,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2001,Escherichia coli,Blood/invasive,Third-generation cephalosporins,4,222,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2002,Escherichia coli,Blood/invasive,Third-generation cephalosporins,33,1181,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2003,Escherichia coli,Blood/invasive,Third-generation cephalosporins,46,1316,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2004,Escherichia coli,Blood/invasive,Third-generation cephalosporins,42,1587,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2005,Escherichia coli,Blood/invasive,Third-generation cephalosporins,57,1577,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2006,Escherichia coli,Blood/invasive,Third-generation cephalosporins,47,1615,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2007,Escherichia coli,Blood/invasive,Third-generation cephalosporins,57,1451,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2008,Escherichia coli,Blood/invasive,Third-generation cephalosporins,59,1409,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2009,Escherichia coli,Blood/invasive,Third-generation cephalosporins,103,1596,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2010,Escherichia coli,Blood/invasive,Third-generation cephalosporins,101,1952,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
EU_EEA,Belgium,BEL,2011,Escherichia coli,Blood/invasive,Third-generation cephalosporins,241,3985,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/
