region,country,iso3,year,pathogen,specimen,antibiotic,resistant,tested,ast_standard,ast_version,test_method,source_url_x,resistance_pct,breakpoint_change_from_prior,antibiotic_family,family_consumption,family_consumption_lag1,family_consumption_lag2,family_consumption_lag3,consumption_community,consumption_hospital,access_pct,broad_narrow_ratio,oral_parenteral_ratio,reserve_pct,access_pct_lag1,broad_narrow_ratio_lag1,oral_parenteral_ratio_lag1,reserve_pct_lag1,population,age65_pct,urban_pct,gdp_per_capita,health_expenditure_pct_gdp,source_url_y,resistance_lag1,resistance_lag2,resistance_lag3,resistance_trend4,resistance_volatility4,log_tested,target_resistance_h1,target_tested_h1,target_resistance_h3,target_tested_h3,target_resistance_h5,target_tested_h5
EU_EEA,Austria,AUT,2021,Escherichia coli,Blood/invasive,Carbapenems,1,5206,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,0.01920860545524395,0,J01DH_carbapenems,0.1124999999999999,0.105,0.1118,,5.0085,1.3392999999999997,,,,6.082162546683264,,,,5.271685666338753,8955797,19.462852720957,68.773601700253,53648.6437976214,12.185215,https://api.worldbank.org/v2/,0.09725734292939117,0.0,0.07189072609633357,-0.006078901899387775,0.039136551235693005,8.557759153162898,0.12065151819827066,4973.0,,,,
EU_EEA,Austria,AUT,2022,Escherichia coli,Blood/invasive,Carbapenems,6,4973,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,0.12065151819827066,0,J01DH_carbapenems,0.1031,0.1124999999999999,0.105,0.1118,6.139700000000001,1.4012,,,,5.702308487423912,,,,6.082162546683264,9041851,19.7897509199721,68.998085127906,52336.7725223758,11.22519779,https://api.worldbank.org/v2/,0.01920860545524395,0.09725734292939117,0.0,0.028390581712066477,0.050814803160826615,8.51197962436335,0.1308166697813493,5351.0,,,,
EU_EEA,Austria,AUT,2023,Escherichia coli,Blood/invasive,Carbapenems,7,5351,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,0.1308166697813493,0,J01DH_carbapenems,,,,,,,,,,,,,,,9131761,20.1640196753077,69.2265358276021,56579.504175468,11.15297318,https://api.worldbank.org/v2/,0.12065151819827066,0.01920860545524395,0.09725734292939117,0.020212089329890097,0.04374319672224214,8.585225601808064,,,,,,
EU_EEA,Austria,AUT,2013,Escherichia coli,Blood/invasive,Fluoroquinolones,940,4279,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,21.96774947417621,0,J01M_quinolones,1.4661,,,,8.7125,,,,,,,,,,8479823,18.1994460470678,67.2981308784247,50305.3545774973,10.40574837,https://api.worldbank.org/v2/,20.554016620498615,22.26438962681847,20.88888888888889,0.15262087495420612,0.7150215757733559,8.361708288575842,19.81904351572598,4642.0,19.837059492231905,5278.0,21.852438809649588,5679.0
EU_EEA,Austria,AUT,2014,Escherichia coli,Blood/invasive,Fluoroquinolones,920,4642,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,19.81904351572598,0,J01M_quinolones,1.2968999999999995,1.4661,,,7.4361,,,,,,,,,,8546356,18.3880563664351,67.4154327591781,51314.9722616322,10.51159096,https://api.worldbank.org/v2/,21.96774947417621,20.554016620498615,22.26438962681847,-0.592230547959991,1.0046408607721542,8.443115988019922,20.02911813643927,4808.0,20.458356623812186,5367.0,18.213058419243985,6111.0
EU_EEA,Austria,AUT,2015,Escherichia coli,Blood/invasive,Fluoroquinolones,963,4808,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,20.02911813643927,0,J01M_quinolones,1.3141,1.2968999999999995,1.4661,,7.4764,,,,,,,,,,8642699,18.4613708048616,67.5576175537383,43915.228020857,10.51688385,https://api.worldbank.org/v2/,19.81904351572598,21.96774947417621,20.554016620498615,-0.3723401410628293,0.8379179766942113,8.478244441277663,19.837059492231905,5278.0,21.852438809649588,5679.0,17.345989205285687,5373.0
EU_EEA,Austria,AUT,2016,Escherichia coli,Blood/invasive,Fluoroquinolones,1047,5278,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,19.837059492231905,0,J01M_quinolones,1.2005,1.3141,1.2968999999999995,1.4661,7.276999999999999,,,,,,,,,,8736668,18.4999156835518,67.7218061923556,45061.4993920192,10.51713753,https://api.worldbank.org/v2/,20.02911813643927,19.81904351572598,21.96774947417621,-0.6181995325119672,0.9012633841996761,8.571491964823617,20.458356623812186,5367.0,18.213058419243985,6111.0,15.074923271348618,5539.0
EU_EEA,Austria,AUT,2017,Escherichia coli,Blood/invasive,Fluoroquinolones,1098,5367,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,20.458356623812186,0,J01M_quinolones,1.2315999999999998,1.2005,1.3141,1.2968999999999995,7.8689,,,,,,,,,,8797566,18.6103296736393,67.9051196052802,47163.7425775142,10.57132816,https://api.worldbank.org/v2/,19.837059492231905,20.02911813643927,19.81904351572598,0.1725880680051231,0.2574295412601614,8.588210678651517,21.852438809649588,5679.0,17.345989205285687,5373.0,13.930659983291562,4788.0
EU_EEA,Austria,AUT,2018,Escherichia coli,Blood/invasive,Fluoroquinolones,1241,5679,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,21.852438809649588,0,J01M_quinolones,1.0429000000000002,1.2315999999999998,1.2005,1.3141,7.173500000000001,,,,,,,,,,8840521,18.7625828458159,68.1046787227623,51194.0749841299,10.5157156,https://api.worldbank.org/v2/,20.458356623812186,19.837059492231905,20.02911813643927,0.6091259151211196,0.788069616962347,8.644706511715198,18.213058419243985,6111.0,15.074923271348618,5539.0,15.030504714364948,5409.0
EU_EEA,Austria,AUT,2019,Escherichia coli,Blood/invasive,Fluoroquinolones,1113,6111,EARS-Net mixed/not reported,Not reported in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,18.213058419243985,0,J01M_quinolones,0.8979999999999999,1.0429000000000002,1.2315999999999998,1.2005,6.718099999999999,1.5007000000000001,,,,4.501248870702027,,,,,8879920,18.9402993578561,68.3176044750522,49885.9947355204,10.62530422,https://api.worldbank.org/v2/,21.852438809649588,20.458356623812186,19.837059492231905,-0.3477921033126392,1.3065953418672147,8.718009330846357,17.345989205285687,5373.0,13.930659983291562,4788.0,,
EU_EEA,Austria,AUT,2020,Escherichia coli,Blood/invasive,Fluoroquinolones,932,5373,EUCAST,EUCAST required; exact version unavailable in Atlas aggregate,ECDC Surveillance Atlas aggregate,https://atlas.ecdc.europa.eu/public/,17.345989205285687,1,J01M_quinolones,0.6995,0.8979999999999999,1.0429000000000002,1.2315999999999998,4.8754,1.3684999999999998,,,,5.271685666338753,,,,4.501248870702027,8916864,19.169788839314,68.5410177924001,48716.4098900349,11.41292953,https://api.worldbank.org/v2/,18.213058419243985,21.852438809649588,20.458356623812186,-1.2976482645985148,1.7849482975836075,8.589327789175437,15.074923271348618,5539.0,15.030504714364948,5409.0,,
